id_municipio,cod_uf,prob_risco,em_risco
2909505,29,0.7674817882403324,1
2905701,29,0.767328073740311,1
1502954,15,0.7664583273282191,1
2207702,22,0.7664233067349182,1
2802304,28,0.7662498702087785,1
2901957,29,0.7658211346664049,1
3158102,31,0.7657690934939868,1
3160009,31,0.7657604824075263,1
2414159,24,0.7656550592126495,1
1502004,15,0.7655830084323366,1
4214607,42,0.7655569650227999,1
2933000,29,0.7655364247088585,1
1506609,15,0.7652161738504242,1
2915353,29,0.7646477277748002,1
3544905,35,0.7641941668070421,1
1508084,15,0.764139105234317,1
2907103,29,0.7635662728527469,1
2903235,29,0.7634811531612778,1
4317301,43,0.7634357685005719,1
5007406,50,0.7634102709978806,1
2510907,25,0.7629102970386957,1
2414704,24,0.7629022778834577,1
3539103,35,0.7628365339876154,1
2407005,24,0.7626407367452555,1
5003488,50,0.7625887877788928,1
2909109,29,0.762311730326382,1
2511509,25,0.7622602699732943,1
4212304,42,0.762198189973076,1
2407708,24,0.7620774022612994,1
3300704,33,0.7619694946016927,1
2931350,29,0.7616818522479438,1
4307500,43,0.7616165624801803,1
2923506,29,0.7615153554227797,1
5002704,50,0.7614451486035263,1
1505494,15,0.7612472625825866,1
2924678,29,0.7606310039937402,1
4206652,42,0.7602103657360816,1
2804508,28,0.7601926451008538,1
2903904,29,0.760005384748696,1
2705408,27,0.7599135601977245,1
1703842,17,0.7599069963609332,1
2923407,29,0.759523348221033,1
1506807,15,0.7588841582710679,1
4217709,42,0.758609701750254,1
3525409,35,0.7582612409712428,1
1100809,11,0.7581630672140529,1
1507706,15,0.7575559416550125,1
2705200,27,0.7575192018927213,1
4302303,43,0.7574785475554614,1
2606200,26,0.7570347172961893,1
2205581,22,0.756959101946711,1
2103174,21,0.756546921835273,1
1507466,15,0.7563114538700669,1
4106001,41,0.7561729188423213,1
2501906,25,0.7561446042976468,1
1715101,17,0.7560145911172714,1
2412302,24,0.755810352628202,1
1718808,17,0.7551267254830464,1
1503507,15,0.7548789224267017,1
2405207,24,0.7547529353477526,1
2409209,24,0.7545261350861557,1
2408102,24,0.7542900527197939,1
2614709,26,0.7540444732178114,1
2605202,26,0.7537303350142432,1
2926004,29,0.7534150886098645,1
2412708,24,0.7531413587801146,1
1718907,17,0.7529355073349518,1
2900405,29,0.7528088112681438,1
2611309,26,0.7527816474691296,1
2929107,29,0.7524681953103125,1
2204659,22,0.752445586435798,1
4305801,43,0.752156776740475,1
4204806,42,0.7517246940547576,1
4302808,43,0.7514461580729541,1
2924306,29,0.7512664814419258,1
1507474,15,0.7507695302263363,1
2925907,29,0.7507070741455311,1
2926608,29,0.7503046091220744,1
4306908,43,0.7502100253658291,1
3535804,35,0.75017580377874,1
1503705,15,0.750071438741873,1
2921203,29,0.7500383388805366,1
4122602,41,0.7496314186307433,1
2707909,27,0.7481899191141512,1
2103802,21,0.7481795274577476,1
3300209,33,0.7480525213989866,1
2211100,22,0.7475385485177442,1
2802809,28,0.7472930765728176,1
